,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
21569,ILMN_2674367,1.0,0.5205234000000001,0.6679999999999999,-5.4497,0.106,Agrn,agrin,AGRN
34696,ILMN_1227398,1.0,0.9502629000000001,0.0641,-5.6596,0.0586,Agt,"angiotensinogen (serpin peptidase inhibitor, clade A, member 8)",AGT
13497,ILMN_2769799,1.0,0.8476720999999999,0.214,-5.1203,0.297,Agtpbp1,ATP/GTP binding protein 1,AGTPBP1
29905,ILMN_2590950,1.0,0.7832573,-0.28300000000000003,-5.6226,-0.0535,Agtrap,"angiotensin II, type I receptor-associated protein",AGTRAP
29498,ILMN_2428506,1.0,0.7693215,0.302,-5.6173,0.0728,Ahcyl1,S-adenosylhomocysteine hydrolase-like 1,AHCYL1
24920,ILMN_2828420,1.0,0.6229104999999999,-0.508,-5.5373,-0.0833,Ahcyl2,S-adenosylhomocysteine hydrolase-like 2,AHCYL2
2809,ILMN_1254642,1.0,0.066571,-5.65,-4.0475,-3.46,Ahi1,Abelson helper integration site 1,AHI1
43573,ILMN_2737460,,,,,,Ahr,aryl-hydrocarbon receptor,AHR
18469,ILMN_2729783,1.0,0.43144079999999996,0.8220000000000001,-5.3445,0.11599999999999999,Ahrr,aryl-hydrocarbon receptor repressor,AHRR
10554,ILMN_2633802,1.0,0.2566202,-1.22,-4.9537,-0.49700000000000005,Aifm2,"apoptosis-inducing factor, mitochondrion-associated 2",AIFM2
5478,ILMN_1245999,1.0,0.15691449999999998,1.65,-4.4251,1.89,Aig1,androgen-induced 1,AIG1
24940,ILMN_2613399,1.0,0.6234076999999999,0.508,-5.5377,0.0611,Aimp1,aminoacyl tRNA synthetase complex-interacting multifunctional protein 1,AIMP1
22896,ILMN_2943217,1.0,0.5615251,-0.602,-5.4885,-0.0893,Aimp2,aminoacyl tRNA synthetase complex-interacting multifunctional protein 2,AIMP2
26210,ILMN_2777655,1.0,0.6629963000000001,-0.45,-5.564,-0.0504,Aip,aryl-hydrocarbon receptor-interacting protein,AIP
7315,ILMN_2630318,1.0,0.34519229999999995,1.17,-4.6688,1.3,Ajuba,ajuba LIM protein,AJUBA
32627,ILMN_2667805,1.0,0.8809629000000001,0.154,-5.65,0.0222,Ak1,adenylate kinase 1,AK1
5249,ILMN_1235909,1.0,0.11258019999999999,1.75,-4.391,0.265,Ak2,adenylate kinase 2,AK2
256,ILMN_1234250,1.0,0.013653499999999999,3.38,-2.6678,1.32,Ak3,adenylate kinase 3,AK3
28322,ILMN_1256564,1.0,0.7344149999999999,0.35,-5.6024,0.0618,Ak4,adenylate kinase 4,AK4
11727,ILMN_2427705,1.0,0.31670479999999995,1.07,-5.0267,1.65,Ak7,adenylate kinase 7,AK7
776,ILMN_3068062,1.0,0.005003499999999999,10.5,-3.3773,4.91,Akap1,A kinase (PRKA) anchor protein 1,AKAP1
8118,ILMN_2645981,1.0,0.1816367,1.44,-4.7557,0.47100000000000003,Akap10,A kinase (PRKA) anchor protein 10,AKAP10
22694,ILMN_2450121,1.0,0.5556401999999999,0.611,-5.4833,0.0831,Akap11,A kinase (PRKA) anchor protein 11,AKAP11
5831,ILMN_2437686,1.0,0.15504679999999998,-1.61,-4.4759,-1.39,Akap12,A kinase (PRKA) anchor protein (gravin) 12,AKAP12
2662,ILMN_2748120,1.0,0.054429,6.59,-4.0303,4.03,Akap13,A kinase (PRKA) anchor protein 13,AKAP13
19752,ILMN_2614990,1.0,0.6467947,-0.48100000000000004,-5.3898,-0.535,Akap3,A kinase (PRKA) anchor protein 3,AKAP3
26005,ILMN_2440634,1.0,0.6574439000000001,-0.45799999999999996,-5.5605,-0.46,Akap5,A kinase (PRKA) anchor protein 5,AKAP5
35752,ILMN_3005211,1.0,0.9855584999999999,0.0186,-5.6614,0.00389,Akap6,A kinase (PRKA) anchor protein 6,AKAP6
5742,ILMN_2593753,1.0,0.3024809,-1.61,-4.4627,-0.987,Akap7,A kinase (PRKA) anchor protein 7,AKAP7
28177,ILMN_1217938,1.0,0.7293173000000001,0.35700000000000004,-5.6,0.185,Akap8,A kinase (PRKA) anchor protein 8,AKAP8
32663,ILMN_1242769,1.0,0.8819129000000001,0.153,-5.6502,0.017,Akap8l,A kinase (PRKA) anchor protein 8-like,AKAP8L
21629,ILMN_2729762,1.0,0.5224782,-0.664,-5.4517,-0.358,Akip1,A kinase (PRKA) interacting protein 1,AKIP1
31886,ILMN_1239720,1.0,0.8562755,-0.18600000000000003,-5.6447,-0.0327,Akirin1,akirin 1,AKIRIN1
27089,ILMN_3068754,1.0,0.6923063,0.408,-5.5811,0.0523,Akr1a1,"aldo-keto reductase family 1, member A1 (aldehyde reductase)",AKR1A1
14671,ILMN_1213935,1.0,0.3256558,-1.04,-5.1679,-0.706,Akt1,thymoma viral proto-oncogene 1,AKT1
29410,ILMN_1214358,1.0,0.7657122,-0.307,-5.6159,-0.0479,Akt1s1,AKT1 substrate 1 (proline-rich),AKT1S1
15790,ILMN_2655895,1.0,0.43407429999999997,-0.8270000000000001,-5.224,-0.705,Akt2,thymoma viral proto-oncogene 2,AKT2
22118,ILMN_2904321,1.0,0.5379050999999999,-0.639,-5.4668,-0.0826,Akt3,thymoma viral proto-oncogene 3,AKT3
10596,ILMN_2655015,1.0,0.23959160000000002,-1.26,-4.9572,-0.152,Alad,"aminolevulinate, delta-, dehydratase",ALAD
23160,ILMN_2664040,1.0,0.5687616,-0.591,-5.4948,-0.127,Alas1,aminolevulinic acid synthase 1,ALAS1
57,ILMN_2606804,1.0,0.0005396,9.1,-1.7265,5.72,Alcam,activated leukocyte cell adhesion molecule,ALCAM
9057,ILMN_1245112,1.0,0.2052562,1.36,-4.8458,0.18,Aldh16a1,"aldehyde dehydrogenase 16 family, member A1",ALDH16A1
26721,ILMN_3123473,1.0,0.6797221,-0.426,-5.574,-0.0833,Aldh18a1,"aldehyde dehydrogenase 18 family, member A1",ALDH18A1
21815,ILMN_1257020,1.0,0.5286489000000001,0.654,-5.4578,0.19399999999999998,Aldh1b1,"aldehyde dehydrogenase 1 family, member B1",ALDH1B1
23208,ILMN_1244746,1.0,0.9355752,-0.0841,-5.4959,-0.0613,Aldh1l2,"aldehyde dehydrogenase 1 family, member L2",ALDH1L2
17251,ILMN_2733179,1.0,0.3951458,0.8909999999999999,-5.2914,0.11900000000000001,Aldh2,"aldehyde dehydrogenase 2, mitochondrial",ALDH2
6227,ILMN_1258695,1.0,0.243562,1.41,-4.5333,1.18,Aldh3a2,"aldehyde dehydrogenase family 3, subfamily A2",ALDH3A2
3687,ILMN_1216770,1.0,0.1346233,-3.27,-4.1604,-2.0,Aldh5a1,"aldhehyde dehydrogenase family 5, subfamily A1",ALDH5A1
32848,ILMN_1258158,1.0,0.8873771,0.146,-5.6512,0.0592,Aldh6a1,"aldehyde dehydrogenase family 6, subfamily A1",ALDH6A1
14730,ILMN_2599181,1.0,0.8842706,-0.157,-5.1706,-0.24100000000000002,Aldh9a1,"aldehyde dehydrogenase 9, subfamily A1",ALDH9A1
27296,ILMN_2599130,1.0,0.6986979,0.39899999999999997,-5.5845,0.0517,Aldoa,"aldolase A, fructose-bisphosphate",ALDOA
3030,ILMN_3160137,1.0,0.1199387,-2.39,-4.0728,-4.39,Aldoc,"aldolase C, fructose-bisphosphate",ALDOC
32699,ILMN_3000759,1.0,0.8829099,-0.151,-5.6504,-0.0288,Alg1,"asparagine-linked glycosylation 1 (beta-1,4-mannosyltransferase)",ALG1
8099,ILMN_2827701,1.0,0.194195,-1.41,-4.7537,-0.586,Alg11,"asparagine-linked glycosylation 11 (alpha-1,2-mannosyltransferase)",ALG11
30130,ILMN_2869182,1.0,0.7910995,-0.273,-5.6255,-0.0337,Alg12,"asparagine-linked glycosylation 12 (alpha-1,6-mannosyltransferase)",ALG12
4854,ILMN_1242687,1.0,0.1532435,1.73,-4.3313,1.53,Alg13,asparagine-linked glycosylation 13,ALG13
31289,ILMN_2605575,1.0,0.8345744,0.215,-5.6391,0.0282,Alg14,asparagine-linked glycosylation 14,ALG14
28586,ILMN_2803334,1.0,0.7428619000000001,-0.33799999999999997,-5.6062,-0.0979,Alg2,"asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)",ALG2
22898,ILMN_2910106,1.0,0.5615911,-0.602,-5.4886,-0.139,Alg3,"asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase)",ALG3
15546,ILMN_2660414,1.0,0.3474603,0.9890000000000001,-5.2103,0.11699999999999999,Alg5,asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase),ALG5
750,ILMN_1218327,1.0,0.0311594,-2.53,-3.3616,-1.12,Alg8,"asparagine-linked glycosylation 8 (alpha-1,3-glucosyltransferase)",ALG8
24134,ILMN_2609495,1.0,0.5982605,0.545,-5.519,0.0726,Alg9,"asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)",ALG9
2231,ILMN_2620365,1.0,0.0651657,-2.09,-3.9582,-0.9079999999999999,Alkbh2,"alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase",ALKBH2
32324,ILMN_2699294,1.0,0.8715765,-0.166,-5.6481,-0.02,Alkbh3,"alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase",ALKBH3
19374,ILMN_1226152,1.0,0.4548327999999999,0.78,-5.3753,0.141,Alkbh4,"alkB homolog 4, lysine demethylase",ALKBH4
23927,ILMN_1251766,1.0,0.5910671999999999,-0.556,-5.5133,-0.10800000000000001,Alkbh7,alkB homolog 7,ALKBH7
29998,ILMN_2617245,1.0,0.7862925000000001,-0.27899999999999997,-5.6237,-0.0482,Alyref,Aly/REF export factor,ALYREF
77,ILMN_2948539,1.0,0.0030932,5.1,-1.848,4.65,Amacr,alpha-methylacyl-CoA racemase,AMACR
7300,ILMN_2605556,1.0,0.16127850000000002,1.52,-4.6668,0.727,Amdhd2,amidohydrolase domain containing 2,AMDHD2
3237,ILMN_2768691,1.0,0.0989743,4.17,-4.0986,2.55,Amh,anti-Mullerian hormone,AMH
15273,ILMN_2621799,1.0,0.6878973,-0.43799999999999994,-5.1951,-0.446,Amhr2,anti-Mullerian hormone type 2 receptor,AMHR2
14841,ILMN_3135640,1.0,0.3295335,-1.03,-5.1757,-0.155,Amigo1,adhesion molecule with Ig like domain 1,AMIGO1
8719,ILMN_2500533,1.0,0.1965151,-1.39,-4.8139,-0.551,Amigo2,adhesion molecule with Ig like domain 2,AMIGO2
15275,ILMN_2464666,1.0,0.33959,-1.01,-5.1954,-0.38,Ammecr1l,AMME chromosomal region gene 1-like,AMMECR1L
8997,ILMN_2774049,1.0,0.2036468,1.37,-4.84,0.45899999999999996,Amotl2,angiomotin-like 2,AMOTL2
17762,ILMN_2701534,1.0,0.4484898,0.795,-5.315,0.23600000000000002,Ampd2,adenosine monophosphate deaminase 2,AMPD2
3559,ILMN_1212698,1.0,0.12387619999999999,3.49,-4.1414,2.14,Ampd3,adenosine monophosphate deaminase 3,AMPD3
5326,ILMN_3160992,1.0,0.11418800000000001,1.74,-4.4021,0.45399999999999996,Amt,aminomethyltransferase,AMT
34391,ILMN_2464898,1.0,0.9395783000000001,-0.0779,-5.6586,-0.008879999999999999,Amz2,archaelysin family metallopeptidase 2,AMZ2
5144,ILMN_1258276,1.0,0.1101642,-1.76,-4.3741,-1.66,Anapc1,anaphase promoting complex subunit 1,ANAPC1
19428,ILMN_2740930,1.0,0.5013143,-0.703,-5.3776,-0.649,Anapc10,anaphase promoting complex subunit 10,ANAPC10
19026,ILMN_1237597,1.0,0.7958894,-0.272,-5.3618,-0.27899999999999997,Anapc11,anaphase promoting complex subunit 11,ANAPC11
33779,ILMN_1219088,1.0,0.9180742000000001,0.106,-5.6561,0.0157,Anapc16,anaphase promoting complex subunit 16,ANAPC16
25700,ILMN_2901312,1.0,0.6488014,0.47,-5.555,0.0826,Anapc2,anaphase promoting complex subunit 2,ANAPC2
28349,ILMN_2859778,1.0,0.7355972,0.348,-5.6029,0.0583,Anapc4,anaphase promoting complex subunit 4,ANAPC4
8804,ILMN_3158200,1.0,0.198923,1.38,-4.8228,0.17800000000000002,Anapc5,anaphase-promoting complex subunit 5,ANAPC5
27990,ILMN_2870688,1.0,0.7227779999999999,0.366,-5.5968,0.0543,Anapc7,anaphase promoting complex subunit 7,ANAPC7
12020,ILMN_2598438,1.0,0.291589,1.13,-5.0418,0.7979999999999999,Angel1,angel homolog 1 (Drosophila),ANGEL1
19149,ILMN_2489405,1.0,0.4917443,0.7190000000000001,-5.367000000000001,0.419,Angel2,angel homolog 2 (Drosophila),ANGEL2
34701,ILMN_1226520,1.0,0.9504786,-0.0638,-5.6596,-0.0328,Angpt1,angiopoietin 1,ANGPT1
14731,ILMN_1248944,1.0,0.3270188,-1.03,-5.1707,-0.568,Angptl2,angiopoietin-like 2,ANGPTL2
28391,ILMN_2759365,1.0,0.7367571999999999,0.34600000000000003,-5.6035,0.204,Angptl4,angiopoietin-like 4,ANGPTL4
25696,ILMN_2715601,1.0,0.6486831999999999,-0.47100000000000003,-5.5549,-0.0941,Ank1,"ankyrin 1, erythroid",ANK1
4417,ILMN_2559507,1.0,0.1016485,-1.84,-4.2627,-0.7,Ank2,"ankyrin 2, brain",ANK2
3424,ILMN_1260394,1.0,0.11285070000000001,-3.76,-4.1222,-2.3,Ank3,"ankyrin 3, epithelial",ANK3
8432,ILMN_1229153,1.0,0.3339778,-1.13,-4.7844,-1.49,Ankef1,ankyrin repeat and EF-hand domain containing 1,ANKEF1
22181,ILMN_2771712,1.0,0.539558,0.637,-5.4684,0.0821,Ankfy1,ankyrin repeat and FYVE domain containing 1,ANKFY1
5289,ILMN_2693286,1.0,0.2193259,-1.66,-4.3958,-0.68,Ankib1,ankyrin repeat and IBR domain containing 1,ANKIB1
3699,ILMN_2693803,1.0,0.1346233,-3.27,-4.1604,-2.0,Ankle2,ankyrin repeat and LEM domain containing 2,ANKLE2
4451,ILMN_1228261,1.0,0.09612480000000001,1.85,-4.2673,0.5489999999999999,Ankmy2,ankyrin repeat and MYND domain containing 2,ANKMY2
18422,ILMN_2950286,1.0,0.4300708,-0.825,-5.3426,-0.151,Ankrd1,ankyrin repeat domain 1 (cardiac muscle),ANKRD1
13568,ILMN_1246339,1.0,0.3045908,-1.09,-5.1234,-0.149,Ankrd10,ankyrin repeat domain 10,ANKRD10
1290,ILMN_2508350,1.0,0.032638799999999996,-4.57,-3.616,-2.43,Ankrd12,ankyrin repeat domain 12,ANKRD12
28981,ILMN_2851735,1.0,0.9952075999999999,0.00619,-5.61,0.00504,Ankrd13d,"ankyrin repeat domain 13 family, member D",ANKRD13D
39657,ILMN_1258280,,,,,,Ankrd16,ankyrin repeat domain 16,ANKRD16
8614,ILMN_1221440,1.0,0.1936685,1.4,-4.8032,0.625,Ankrd17,ankyrin repeat domain 17,ANKRD17
9148,ILMN_2806065,1.0,0.23830370000000003,-1.28,-4.8528,-0.905,Ankrd2,ankyrin repeat domain 2 (stretch responsive muscle),ANKRD2
3845,ILMN_1239194,1.0,0.1128875,1.89,-4.1822,1.08,Ankrd24,ankyrin repeat domain 24,ANKRD24
1045,ILMN_2635159,1.0,0.042790499999999995,2.53,-3.5116,1.8,Ankrd36,ankyrin repeat domain 36,ANKRD36
14701,ILMN_2595857,1.0,0.3264227,1.04,-5.1695,0.28800000000000003,Ankrd37,ankyrin repeat domain 37,ANKRD37
7335,ILMN_2681592,1.0,0.1623749,-1.52,-4.6719,-0.21100000000000002,Ankrd40,ankyrin repeat domain 40,ANKRD40
1076,ILMN_2607187,1.0,0.021475499999999998,-5.53,-3.5314,-2.23,Ankrd42,ankyrin repeat domain 42,ANKRD42
29107,ILMN_1222794,1.0,0.7557835999999999,0.32,-5.6118,0.12,Ankrd46,ankyrin repeat domain 46,ANKRD46
34438,ILMN_2592358,1.0,0.9410805,0.0759,-5.6587,0.0149,Ankrd49,ankyrin repeat domain 49,ANKRD49
17123,ILMN_1219107,1.0,0.5836925999999999,0.583,-5.2854,0.88,Ankrd52,ankyrin repeat domain 52,ANKRD52
20016,ILMN_2600078,1.0,0.5211726,-0.67,-5.3983,-0.32799999999999996,Ankrd54,ankyrin repeat domain 54,ANKRD54
1193,ILMN_3030288,1.0,0.0406316,-2.37,-3.5771,-1.18,Ankrd6,ankyrin repeat domain 6,ANKRD6
32626,ILMN_2665496,1.0,0.8808858,-0.154,-5.65,-0.0588,Ankrd9,ankyrin repeat domain 9,ANKRD9
19438,ILMN_2701383,1.0,0.4570309,-0.7759999999999999,-5.377999999999999,-0.157,Anks3,ankyrin repeat and sterile alpha motif domain containing 3,ANKS3
17842,ILMN_1243157,1.0,0.41332420000000003,0.856,-5.3189,0.8370000000000001,Ankzf1,ankyrin repeat and zinc finger domain containing 1,ANKZF1
6015,ILMN_1228336,1.0,0.1387088,1.64,-4.5021,0.9990000000000001,Ano6,anoctamin 6,ANO6
18130,ILMN_2685507,1.0,0.42224399999999995,-0.8390000000000001,-5.3317,-0.379,Anp32a,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",ANP32A
36382,ILMN_1215011,,,,,,Anp32b,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B",ANP32B
31663,ILMN_2723788,1.0,0.8486341000000001,0.196,-5.6428,0.0238,Anp32e,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E",ANP32E
28642,ILMN_1229643,1.0,0.7443005,-0.336,-5.6068,-0.102,Antxr1,anthrax toxin receptor 1,ANTXR1
24783,ILMN_1259252,1.0,0.6189455,-0.514,-5.5345,-0.402,Anxa1,annexin A1,ANXA1
3212,ILMN_1225258,1.0,0.0972673,4.23,-4.0958,2.58,Anxa11,annexin A11,ANXA11
27518,ILMN_2657175,1.0,0.7061927,-0.389,-5.5885,-0.0517,Anxa2,annexin A2,ANXA2
21719,ILMN_3135781,1.0,0.5250604999999999,0.66,-5.4543,0.0798,Anxa3,annexin A3,ANXA3
15570,ILMN_2935012,1.0,0.3480404,0.988,-5.2113,0.34600000000000003,Anxa4,annexin A4,ANXA4
29493,ILMN_2680142,1.0,0.7692339,-0.302,-5.6173,-0.0555,Anxa5,annexin A5,ANXA5
6461,ILMN_1256492,1.0,0.21357399999999999,-1.46,-4.5642,-0.92,Anxa6,annexin A6,ANXA6
24520,ILMN_1246887,1.0,0.6107676,-0.527,-5.5285,-0.0745,Anxa7,annexin A7,ANXA7
15766,ILMN_1244906,1.0,0.3541741,-0.975,-5.2226,-0.129,Ap1b1,"adaptor protein complex AP-1, beta 1 subunit",AP1B1
23150,ILMN_3071104,1.0,0.5685044,-0.591,-5.4946,-0.0716,Ap1g1,"adaptor protein complex AP-1, gamma 1 subunit",AP1G1
31692,ILMN_2984647,1.0,0.849931,-0.195,-5.6431,-0.0253,Ap1m1,"adaptor-related protein complex AP-1, mu subunit 1",AP1M1
18083,ILMN_1215903,1.0,0.420771,-0.8420000000000001,-5.3296,-0.273,Ap1s1,"adaptor protein complex AP-1, sigma 1",AP1S1
5103,ILMN_2670681,1.0,0.1612214,-1.69,-4.367,-2.24,Ap1s2,"adaptor-related protein complex 1, sigma 2 subunit",AP1S2
30794,ILMN_1237891,1.0,0.8159229,0.239,-5.6337,0.0435,Ap2a2,"adaptor-related protein complex 2, alpha 2 subunit",AP2A2
5519,ILMN_2655488,1.0,0.23314189999999999,-1.59,-4.4316,-4.09,Ap2b1,"adaptor-related protein complex 2, beta 1 subunit",AP2B1
35929,ILMN_1227300,1.0,0.9916178,0.0108,-5.6615,0.00128,Ap2m1,"adaptor-related protein complex 2, mu 1 subunit",AP2M1
19416,ILMN_1212941,1.0,0.4563592000000001,-0.777,-5.3772,-0.141,Ap2s1,"adaptor-related protein complex 2, sigma 1 subunit",AP2S1
25910,ILMN_1236150,1.0,0.6548031,0.462,-5.5588,0.0844,Ap3b1,"adaptor-related protein complex 3, beta 1 subunit",AP3B1
26357,ILMN_2953301,1.0,0.667157,-0.444,-5.5665,-0.055,Ap3d1,"adaptor-related protein complex 3, delta 1 subunit",AP3D1
12520,ILMN_2454307,1.0,0.2809469,-1.14,-5.0685,-0.22899999999999998,Ap3m1,"adaptor-related protein complex 3, mu 1 subunit",AP3M1
5730,ILMN_1242870,1.0,0.2445438,-1.54,-4.4599,-1.63,Ap3m2,"adaptor-related protein complex 3, mu 2 subunit",AP3M2
3712,ILMN_1233951,1.0,0.1311268,1.99,-4.163,1.22,Ap4b1,"adaptor-related protein complex AP-4, beta 1",AP4B1
26757,ILMN_2646771,1.0,0.6806424,0.425,-5.5745,0.076,Ap5s1,"adaptor-related protein 5 complex, sigma 1 subunit",AP5S1
10798,ILMN_1228561,1.0,0.2435623,1.24,-4.9689,0.762,Apaf1,apoptotic peptidase activating factor 1,APAF1
16247,ILMN_1256755,1.0,0.5915456,0.57,-5.2478,0.618,Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1",APBA1
9388,ILMN_1244923,1.0,0.2518866,-1.24,-4.8714,-1.87,Apba2,"amyloid beta (A4) precursor protein-binding, family A, member 2",APBA2
22793,ILMN_2660110,1.0,0.5583388000000001,-0.607,-5.4857,-0.106,Apba3,"amyloid beta (A4) precursor protein-binding, family A, member 3",APBA3
35521,ILMN_2623591,1.0,0.9777652,-0.0286,-5.6612,-0.0054,Apbb1,"amyloid beta (A4) precursor protein-binding, family B, member 1",APBB1
9328,ILMN_1219115,1.0,0.29167209999999993,-1.17,-4.8667,-0.37,Apc,adenomatosis polyposis coli,APC
33181,ILMN_1250816,1.0,0.899128,0.13,-5.6533,0.0178,Apeh,acylpeptide hydrolase,APEH
28187,ILMN_2918114,1.0,0.7296696999999999,-0.35600000000000004,-5.6002,-0.124,Apex1,apurinic/apyrimidinic endonuclease 1,APEX1
378,ILMN_1217553,1.0,0.016196000000000002,3.81,-2.8958,2.42,Aph1a,"aph1 homolog A, gamma secretase subunit",APH1A
9136,ILMN_2705276,1.0,0.2612834,1.23,-4.8521,0.695,Api5,apoptosis inhibitor 5,API5
10799,ILMN_1244908,1.0,0.24359270000000002,-1.24,-4.9689,-0.17600000000000002,Apip,APAF1 interacting protein,APIP
12095,ILMN_1237927,1.0,0.2717788,1.17,-5.0456,0.506,Aplf,aprataxin and PNKP like factor,APLF
41826,ILMN_2611906,,,,,,Apln,apelin,APLN
14628,ILMN_2696532,1.0,0.4225987,-0.857,-5.1662,-0.805,Aplp1,amyloid beta (A4) precursor-like protein 1,APLP1
21392,ILMN_2623393,1.0,0.9943245999999999,0.00745,-5.4441,0.0050100000000000006,Apoa1,apolipoprotein A-I,APOA1
20885,ILMN_1216042,1.0,0.5019154,-0.698,-5.4303,-0.124,Apoe,apolipoprotein E,APOE
29768,ILMN_1219053,1.0,0.7792183000000001,0.289,-5.6211,0.078,Apool,apolipoprotein O-like,APOOL
20516,ILMN_2597532,1.0,0.4906629,-0.7170000000000001,-5.4179,-0.0946,App,amyloid beta (A4) precursor protein,APP
33062,ILMN_2724868,1.0,0.8941855,-0.13699999999999998,-5.6524,-0.0234,Appbp2,amyloid beta precursor protein (cytoplasmic tail) binding protein 2,APPBP2
18911,ILMN_1219978,1.0,0.4406133,0.805,-5.3569,0.151,Appl2,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2",APPL2
23119,ILMN_2630946,1.0,0.5678273,-0.5920000000000001,-5.494,-0.0718,Aprt,adenine phosphoribosyl transferase,APRT
7107,ILMN_3037920,1.0,0.41805870000000006,1.14,-4.6446,0.695,Aptx,aprataxin,APTX
22968,ILMN_2980661,1.0,0.5634026999999999,0.599,-5.4902,0.14300000000000002,Aqp1,aquaporin 1,AQP1
17983,ILMN_1225901,1.0,0.41763310000000003,-0.848,-5.3251,-0.217,Aqp11,aquaporin 11,AQP11
6727,ILMN_2991272,1.0,0.1719316,-1.51,-4.5979,-1.45,Aqp3,aquaporin 3,AQP3
27803,ILMN_1227682,1.0,0.7165436,-0.374,-5.5938,-0.0998,Aqp4,aquaporin 4,AQP4
2881,ILMN_1236398,1.0,0.10340539999999998,-2.05,-4.0553,-2.01,Aqr,aquarius,AQR
33221,ILMN_2684075,1.0,0.9001315000000001,-0.129,-5.6534,-0.0257,Ar,androgen receptor,AR
18336,ILMN_1216083,1.0,0.4277323,-0.8290000000000001,-5.3394,-0.161,Araf,"Araf proto-oncogene, serine/threonine kinase",ARAF
893,ILMN_1241458,1.0,0.0343832,-2.47,-3.4416,-0.6809999999999999,Arap1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",ARAP1
13789,ILMN_2457752,1.0,0.517375,-0.7040000000000001,-5.1323,-1.48,Arap2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",ARAP2
28838,ILMN_2649846,1.0,0.9631136,0.0477,-5.6089,0.0404,Arcn1,archain 1,ARCN1
31393,ILMN_2661005,1.0,0.8388219000000001,0.209,-5.6403,0.0381,Arel1,apoptosis resistant E3 ubiquitin protein ligase 1,AREL1
8469,ILMN_1252195,1.0,0.1900442,1.41,-4.7892,0.243,Arf3,ADP-ribosylation factor 3,ARF3
8380,ILMN_2599834,1.0,0.366856,-1.04,-4.7793,-1.6,Arf4,ADP-ribosylation factor 4,ARF4
7783,ILMN_2677712,1.0,0.1735844,1.47,-4.7219999999999995,0.196,Arf5,ADP-ribosylation factor 5,ARF5
19981,ILMN_2763103,1.0,0.472513,-0.7490000000000001,-5.397,-0.0965,Arf6,ADP-ribosylation factor 6,ARF6
4647,ILMN_2908547,1.0,0.09958869999999999,1.83,-4.2951,0.38799999999999996,Arfgap1,ADP-ribosylation factor GTPase activating protein 1,ARFGAP1
17804,ILMN_2461696,1.0,0.4121972,0.858,-5.3172,0.385,Arfgap2,ADP-ribosylation factor GTPase activating protein 2,ARFGAP2
33360,ILMN_2648618,1.0,0.9046249,-0.12300000000000001,-5.6542,-0.023,Arfgap3,ADP-ribosylation factor GTPase activating protein 3,ARFGAP3
20360,ILMN_1230252,1.0,0.4854340999999999,-0.726,-5.412000000000001,-0.121,Arfgef2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited),ARFGEF2
31971,ILMN_2743425,1.0,0.8589421,0.183,-5.6453,0.0269,Arfip1,ADP-ribosylation factor interacting protein 1,ARFIP1
9571,ILMN_1233495,1.0,0.34326540000000005,-1.06,-4.8853,-0.598,Arfip2,ADP-ribosylation factor interacting protein 2,ARFIP2
17184,ILMN_2947031,1.0,0.3929503,-0.8959999999999999,-5.287999999999999,-0.198,Arfrp1,ADP-ribosylation factor related protein 1,ARFRP1
8113,ILMN_2669164,1.0,0.31950159999999994,1.17,-4.7551,0.47600000000000003,Arg2,arginase type II,ARG2
35478,ILMN_2594128,1.0,0.9761829,0.0307,-5.6611,0.00446,Arglu1,arginine and glutamate rich 1,ARGLU1
22034,ILMN_1223713,1.0,0.5353213000000001,-0.644,-5.4644,-0.204,Arhgap1,Rho GTPase activating protein 1,ARHGAP1
16977,ILMN_1242626,1.0,0.45883640000000003,0.782,-5.2808,0.7,Arhgap10,Rho GTPase activating protein 10,ARHGAP10
7523,ILMN_1227256,1.0,0.3174308,1.17,-4.6936,1.38,Arhgap12,Rho GTPase activating protein 12,ARHGAP12
9427,ILMN_1243446,1.0,0.43298820000000005,0.889,-4.874,2.17,Arhgap17,Rho GTPase activating protein 17,ARHGAP17
5525,ILMN_2512140,1.0,0.1186984,1.72,-4.4322,0.46299999999999997,Arhgap20,Rho GTPase activating protein 20,ARHGAP20
5050,ILMN_2728038,1.0,0.1079588,1.78,-4.3583,0.268,Arhgap24,Rho GTPase activating protein 24,ARHGAP24
2744,ILMN_3076266,1.0,0.06092140000000001,6.05,-4.0393,3.7,Arhgap25,Rho GTPase activating protein 25,ARHGAP25
